,RecipeId,AuthorId,Rating
817534,1857,1048952,5
817560,1970,1142497,0
817931,749,729254,5
818396,186,1183163,5
818453,825,1676,5
818498,376,360030,4
818536,1631,627420,5
818645,432,960625,5
818719,558,467492,5
818828,1600,97073,5
818840,1356,1113965,3
818852,1356,1260491,5
818882,810,1334878,0
818883,661,1117099,1
819756,1005,345702,5
820180,228,535633,5
820181,512,535633,5
820367,749,280619,5
820463,1551,732398,5
820500,962,593513,5
820615,432,217319,0
820666,159,1340156,5
821037,1209,568205,5
821299,1600,1320827,5
821335,1982,591307,5
821442,56,1305798,0
821479,1249,412115,4
821765,1551,283012,4
821854,1600,129177,5
821898,749,758140,5
821987,1207,174722,5
822061,2032,1340598,5
822230,327,418286,5
822300,903,1222621,5
822386,220,376098,5
822662,810,988789,5
822696,76,37584,5
823217,1236,1189488,5
823408,56,738269,5
823542,572,1066322,5
823890,1306,131021,4
823905,860,628279,5
824526,343,501717,5
824610,220,1344981,5
824611,187,1344980,5
824644,94,1345326,5
824653,54,1342455,5
824766,749,1346638,5
824825,432,1347053,0
824921,177,1271713,5
824946,76,258877,5
824951,468,1041521,3
825101,1387,587044,5
825139,155,728181,5
825206,108,735593,3
825207,576,329638,5
825367,1600,737491,5
825589,667,1348728,5
825726,220,1056869,5
825743,1536,819788,5
826066,1171,939473,5
826135,414,1252262,5
826311,749,308765,5
826333,632,512617,4
826575,749,1087830,5
826718,76,98994,5
826730,220,420166,5
826765,749,777453,5
826804,2032,446523,5
826817,543,1154995,5
827212,220,1239410,5
827335,1420,146552,4
827374,116,736352,5
827412,834,282215,4
827484,220,115654,5
827643,431,4470,5
827673,1078,457829,5
827868,1236,1072593,5
827878,76,769222,5
827961,749,493276,5
828035,638,1352469,0
828417,682,580861,5
828666,56,344895,4
828676,246,34357,4
828714,1809,1354997,0
828766,481,1355615,5
828989,430,4470,5
829202,1078,46104,5
829305,749,1356661,5
829411,1306,1356921,5
829610,730,142367,5
829725,230,1010749,5
829767,1809,1354271,0
829850,2072,945199,5
829900,1551,1345486,5
829975,271,394085,5
830512,851,687066,4
830572,556,353131,5
830779,607,1222621,5
830899,199,98919,5
830910,749,928411,5
831050,1005,1306468,5
831061,428,526666,5
831193,159,1052117,4
831366,1428,452940,4
831475,1133,1322508,5
831659,1209,452484,0
831823,1387,753597,5
832577,916,178742,5
832686,1209,267296,5
832746,1162,937552,5
832749,76,383346,5
832828,749,123871,5
832908,1574,267323,5
832990,947,1364156,5
833064,1005,1287027,5
833220,220,198430,5
833317,76,914284,5
833372,632,73951,0
833441,1423,362801,5
833491,220,353131,5
833578,220,153765,5
833693,1209,756218,5
833786,76,318235,4
833917,1387,1364290,5
834018,947,189475,5
834032,267,211116,5
834280,431,287084,5
834387,1356,1367248,4
834427,280,593927,5
834438,632,316194,5
834504,1423,723255,5
834926,1387,155675,4
834996,498,881965,4
835015,76,407007,5
835089,2072,288451,5
835266,208,846179,5
835272,220,1367418,5
835285,916,1334972,5
835294,1841,1323436,4
835301,1438,1363545,5
835311,1356,1358477,5
835342,139,937870,5
835473,1322,1369561,5
835510,749,683972,5
835561,962,138686,5
835810,220,688254,5
836203,187,1349170,5
836387,647,1194254,5
836473,608,1370871,0
836493,749,289292,5
836740,1209,675066,5
837090,947,1098244,5
837472,1209,63887,5
837721,1106,248061,4
837722,332,521192,5
838095,356,907492,5
838685,56,18745,5
838785,356,385999,5
838911,76,1221074,5
838943,220,500849,5
839182,485,73836,5
839196,1209,855347,3
839638,468,1375863,5
839666,481,1199467,5
839681,1356,222640,5
839919,220,140806,5
840083,200,1375557,4
840222,1356,1218405,5
840372,548,667853,5
840517,1356,997803,5
840526,730,1072593,5
840596,1809,952633,5
840740,1209,89065,5
840993,1306,587800,5
841045,1356,818359,4
841068,78,1380488,5
841756,749,359533,5
841822,1209,182980,5
841871,1005,324677,5
842199,1600,729254,5
842264,1042,766961,5
842265,1078,168157,5
842276,2066,222478,5
842338,186,464624,5
842491,794,1242086,5
842544,54,769065,5
842555,399,1381401,5
842591,64,1355722,4
842606,1923,1381915,1
843271,860,647466,5
843391,153,353381,5
843577,54,274977,5
843776,1423,1295708,5
843857,1035,532785,5
843922,159,1384250,5
844182,719,1041521,2
844274,1633,1273226,5
844314,1356,966321,5
844330,220,59302,5
844427,794,457039,5
844604,267,125458,4
844887,62,44383,3
845034,1242,57042,5
845135,1209,289328,4
845242,1904,142559,5
845370,1861,125388,5
845442,56,352538,4
845465,903,283251,5
845749,220,305664,5
846333,468,1385649,5
846352,1387,201858,5
846660,916,340994,5
846821,481,910477,5
847885,1209,789122,5
847921,1209,993628,5
847979,1236,1328942,4
848096,1387,1258502,5
848121,220,54678,5
848248,1559,984709,5
848426,327,1388636,4
848612,794,128473,5
848677,952,322453,5
848758,1209,1210365,5
848876,220,373817,5
849093,1035,107498,5
849405,1005,559991,5
849596,744,221368,5
850237,744,254614,5
850270,642,857253,5
850407,810,543335,5
850463,1078,258855,5
850531,1600,475484,5
850717,822,798300,5
850788,191,1073934,5
850881,172,648093,5
850990,809,1218492,4
851199,749,169166,5
851475,810,73951,4
851583,809,1399870,0
851654,647,1400691,5
851804,508,169166,5
851886,822,316765,5
852117,325,1333317,4
852229,1809,305346,5
852278,1387,385423,5
852370,520,311853,0
852388,1387,1381050,5
852417,456,1401471,3
852564,56,614389,3
853010,1209,37688,5
853030,647,165501,5
853056,1387,1252556,0
853140,1032,1402935,5
853218,860,263713,4
853224,356,1162441,5
853261,220,953910,5
853358,220,501778,5
853535,355,587978,5
854195,1133,465080,4
854198,1809,465080,5
854427,2013,653153,4
854704,965,378294,5
854987,220,899421,5
855049,356,949737,5
855578,1522,326543,5
855646,150,832439,5
855786,1267,1535,4
855860,71,1026614,5
855882,76,394617,5
856032,356,382418,5
856058,744,1294975,5
856076,1209,889287,5
856256,1209,74281,5
856285,2056,1000480,5
856326,479,1049545,5
856481,1423,1378149,5
856569,1600,363055,5
856618,749,260688,5
856788,1207,1189278,5
856863,1209,1139501,5
857029,54,885979,4
857067,280,678366,4
857098,246,46660,4
857184,1505,473447,5
857248,719,822808,4
857641,245,418128,4
857654,810,548406,5
857815,1117,255465,5
857886,916,360730,0
858361,76,1403323,5
858461,2066,1414413,5
858597,608,205037,5
858602,916,1414637,0
858886,187,169460,5
858933,1387,1005502,5
859038,432,226989,3
859202,1032,837580,4
859365,607,399417,5
859557,1423,731353,5
859561,2032,489552,5
859712,431,844554,5
859937,319,181123,4
860092,822,129652,4
860104,749,462637,5
860280,545,170440,5
860490,1005,1141221,4
860760,1209,283390,5
860956,481,1226972,0
860978,810,280166,5
861082,2032,632249,5
861133,379,184083,0
861170,1209,1418843,5
861438,2032,1419319,5
861578,1100,801584,4
861731,749,817046,5
861834,1387,932309,0
861895,76,1030581,3
862028,2032,630926,5
862330,494,464367,0
862734,1330,1420277,5
862875,572,76001,4
863269,749,383795,5
863286,1423,1162221,3
863416,267,1127208,4
863721,56,51861,5
863789,76,881977,4
863879,607,266028,5
863966,1048,382203,5
864076,198,789029,5
864229,76,984628,5
864599,186,497152,5
864676,548,1426583,5
864694,1032,196038,4
864710,1387,1328942,5
864920,1522,465080,5
864974,356,1290364,5
864981,1005,1290364,5
864993,1207,408318,5
865308,49,1427914,5
865587,1209,914720,5
865746,543,207907,5
865823,685,1343956,5
865840,480,1429360,5
865853,86,465080,0
865921,1356,527607,5
865954,962,1385224,5
866018,1387,1271144,5
866061,198,98467,0
866218,2056,1238623,5
866475,647,313943,5
866529,220,1053464,5
866608,607,243472,5
866737,1356,346860,5
866767,1209,879716,5
866770,1522,1411574,5
866852,958,793649,4
866935,481,1010338,5
867299,1209,1432490,5
867441,744,837451,5
867469,820,1000315,5
867872,319,148316,4
867901,1460,440324,0
867933,744,308892,5
868063,1032,114027,5
868138,1209,829476,5
868167,719,91724,5
868259,744,328467,5
868297,310,1181692,5
868308,860,622972,4
868330,1522,214991,5
868340,142,129652,4
868443,1982,136997,0
868490,1627,51076,5
868575,1209,207907,0
868661,568,90086,5
869092,1982,60992,5
869109,1522,917666,5
869337,363,674022,4
869396,399,1436855,5
869556,487,7676,5
869584,1320,632585,4
869711,356,1130338,5
869950,261,959262,5
870014,588,1436644,0
870149,1684,631750,4
870185,777,5060,5
870385,1356,234027,4
870557,1144,52621,5
870614,1209,305346,5
870708,179,230020,5
870755,647,1439665,5
870896,647,597586,5
870901,1209,118268,5
871190,646,907242,5
871382,1873,1326703,5
871473,822,672734,4
871542,632,658870,5
871784,820,126037,5
872053,481,1422214,0
872113,1356,508249,4
872430,822,43083,4
872454,1387,766642,5
872589,749,765619,5
872747,2078,1444526,5
872750,1356,1208642,5
872951,632,994091,5
873169,1035,140806,5
873231,916,1319812,5
873352,753,324184,5
873431,76,1055792,5
873455,636,732169,4
873476,273,1020416,5
873564,1209,908783,5
873650,1423,1396625,5
873729,378,672616,5
873731,1209,800414,5
873786,1209,1138195,5
873866,1005,1376400,5
873892,1306,275326,5
874142,172,353465,5
874328,543,636278,0
874329,414,1446736,5
874338,211,121497,0
874449,1387,229844,0
875154,1209,953910,5
875178,810,155943,5
875292,1209,1450184,5
875384,528,832675,4
875684,1035,27783,5
875811,2078,23119,5
875892,1780,323328,5
876209,49,797590,5
876552,992,857489,5
876589,1034,1023729,5
876883,1209,1179225,5
877247,56,422514,5
877303,1209,188158,5
877309,1209,373018,5
877344,481,1160300,5
877347,834,823879,0
877618,76,145352,5
877643,76,713817,4
877907,1873,201253,5
877996,220,973186,5
878099,56,1236542,5
878557,1356,7507,5
878558,1356,6258,5
878560,1356,62043,4
878562,1356,30893,5
878563,1356,162775,5
878564,1356,766138,4
878565,1356,136147,5
878566,1356,128920,5
878567,1356,65720,5
878568,1356,187373,4
878569,1356,282843,5
878570,1356,419585,5
878572,1356,82040,5
878573,1356,52565,4
878574,1356,30298,4
878575,1356,37210,4
878578,1356,126703,4
878579,1356,6381,4
878580,1356,1445911,5
878581,1356,64154,5
878582,1356,1050273,5
878583,1356,1307411,5
878584,1356,283483,3
878585,1356,92816,4
878586,1356,1333474,5
878587,1356,937635,5
878588,1356,226066,5
878589,1356,769398,5
878590,1356,604324,5
878591,1356,43413,5
878592,1356,155587,5
878593,1356,648578,5
878594,1356,1117099,4
878595,1356,865653,5
878596,1356,663997,5
878597,1356,1162499,5
878598,1356,220234,4
878599,1356,22655,5
878600,1356,434636,5
878601,1356,307059,4
878602,1356,556113,5
878603,1356,873335,5
878604,1356,854982,4
878605,1356,232480,5
878606,1356,345039,5
878607,1356,268058,5
878608,1356,64702,4
878609,1356,527115,5
878610,1356,299710,5
878611,1356,518161,5
878612,1356,456108,2
878613,1356,262200,5
878614,1356,310178,5
878615,1356,119549,5
878616,1356,52125,4
878617,1356,350625,5
878618,1356,165933,4
878619,1356,336652,4
878620,1356,185442,5
878621,1356,226288,5
878622,1356,304375,5
878624,1356,236959,5
878625,1356,268254,5
878626,1356,259271,5
878627,1356,189616,5
878628,1356,85873,5
878630,1356,167057,0
878631,1356,165138,5
878632,1356,115065,4
878633,1356,124945,4
879350,56,172369,5
879439,1119,374195,4
879458,1209,54885,5
879812,1048,293946,5
879890,1356,188918,4
880448,389,1114330,5
880473,1387,963993,0
880604,304,1108700,5
880711,1209,1465412,3
880954,1387,568112,5
881073,1209,1005886,5
881176,56,924744,5
881331,1209,1128825,5
881471,1209,1412178,5
881489,1387,1466484,5
881618,607,587965,3
882217,1209,402698,4
882315,1209,543335,5
882686,1236,716215,2
882858,102,53932,0
882960,2056,469021,4
883200,810,464735,5
883317,150,809497,2
883991,76,173579,5
884231,56,222646,5
884317,607,1203448,4
884326,2032,1402748,5
884408,744,199792,5
884490,1236,1471704,5
884493,304,1471704,5
884778,686,657543,1
884790,975,176615,0
885374,810,1404394,5
885496,754,16334,5
885764,76,67243,4
885803,356,1343376,5
885807,566,1343376,5
885828,1841,202865,4
886103,1387,1475372,5
886127,519,211577,5
886142,2057,1461592,5
886566,58,1041886,5
886677,810,175727,5
886799,932,1472233,5
886934,334,232898,5
886941,76,282252,5
887022,56,480935,5
887110,607,1470392,4
887423,607,340533,5
887456,1236,1161157,5
887616,198,372223,5
887827,1406,1480997,5
888071,744,1398976,5
888185,481,720784,5
888196,1780,748565,5
888210,76,602965,5
888449,76,364863,5
889050,1423,1405339,0
889073,56,1477838,0
889226,397,109608,4
889295,1209,349759,5
889324,230,529278,5
889488,536,748565,5
890058,607,479756,5
890281,691,658792,5
890308,1209,500788,5
890447,168,1482967,4
890560,76,359220,5
890619,1809,500860,3
890804,809,30503,5
891056,76,802872,4
891057,229,1488757,4
891177,56,1489542,5
891390,129,773339,5
891499,512,330505,5
891712,456,273514,3
891853,481,223305,5
892020,1780,185926,5
892031,1035,45765,5
892272,1522,1168645,5
892791,619,1252962,0
892821,1209,117221,5
893017,1035,345915,5
893334,822,350750,5
893560,1209,50472,5
893736,1005,249381,5
893993,744,207232,5
894356,232,983634,5
894360,744,168069,5
894492,506,522192,4
894526,1387,60918,4
894682,580,1366128,4
894740,56,140132,5
895097,1522,161825,5
895136,632,259391,4
895258,375,1408290,5
895424,129,952121,5
895425,1209,1270901,0
895571,481,1500014,5
895579,736,895245,5
895783,1209,153253,4
896066,543,4601,5
896292,76,724516,5
896322,1209,152393,5
896571,76,725505,4
896674,1209,1185700,5
896686,334,1185700,5
896789,56,608544,5
897092,1581,358698,5
897258,464,407007,4
897362,1209,682355,5
897459,1442,1199814,0
897963,481,1363987,5
898382,76,199020,5
898402,1209,340776,5
898559,379,1350389,4
898680,1209,502418,5
898733,607,140100,5
898833,1209,199792,5
898834,76,204618,5
899521,80,281628,0
899608,1005,966037,5
899670,736,456583,5
899858,1356,588212,5
900127,664,996371,2
900373,479,1086570,5
900865,198,140132,5
900886,607,593513,5
901184,56,712058,5
901255,1209,1284248,5
901272,240,65573,4
901429,1005,342580,5
901501,228,166642,5
901620,76,1329782,5
901657,1236,1449637,5
901775,749,684761,5
901833,2013,363055,5
902046,76,298447,5
902058,234,364826,5
902447,1005,530501,5
902631,810,533122,4
902643,246,533122,4
902698,319,424762,5
903032,615,308434,5
903152,355,463763,0
903164,76,1274934,5
903212,1356,1325002,5
903254,203,1413665,5
903524,744,1480326,5
903596,749,1517373,0
903744,1005,622691,5
903822,619,140132,4
903901,76,1343378,0
904102,180,56003,4
904142,351,1519493,5
904219,1356,852529,4
904255,693,143917,4
904299,1780,769890,3
904341,834,440568,5
904851,744,399552,5
904933,378,876090,5
905054,632,248826,5
905376,1947,1520602,3
905473,76,1100313,4
905533,1209,1511578,5
905548,1005,391366,5
905651,1005,1522454,0
905712,933,712948,5
906066,916,934536,5
906083,1505,1040851,5
906274,172,176615,5
906328,1209,1420318,5
906354,1209,1365839,5
906444,76,1516651,5
906451,2056,768828,5
906648,768,520346,4
906679,1559,199792,4
906808,632,1523954,5
906818,1322,1375717,5
907196,749,1458822,5
907212,810,302094,5
907910,2072,126377,5
908066,1005,180156,5
908139,607,991523,5
908182,1355,1185662,5
908311,556,1527071,5
908427,667,1314084,2
908474,1032,1413214,4
908655,744,1326703,5
908729,481,1450361,5
908952,552,64642,4
909076,2056,384133,5
909133,167,1287603,5
909166,565,865936,5
909263,1209,195589,5
909479,519,1144628,5
909650,87,770097,5
909762,634,621751,5
909962,1387,804870,5
909984,1209,1476399,5
910503,607,1109945,0
910652,103,219653,0
910996,696,1141377,5
911074,1209,228085,5
911225,142,1386579,5
911252,1387,442276,5
911275,845,1380159,5
911353,63,1501478,5
911386,1356,967822,5
911571,1356,1459874,5
911699,794,143917,5
911822,153,180952,5
911928,548,799571,5
912041,153,607333,0
912089,1209,1337647,5
912160,1913,1249676,5
912429,1209,1534753,5
912574,1505,724516,5
913146,1904,246266,5
913204,58,943739,5
913272,76,628127,5
913520,1078,1530657,5
913694,1133,297639,5
913723,822,1333330,5
913745,568,936922,4
914055,619,1537408,0
914061,607,1365831,5
914362,1209,1539251,5
914475,1559,248264,5
915182,1005,1535689,5
915201,1209,1108926,5
915497,56,634574,4
915834,634,226867,5
915866,430,67835,5
915867,76,1197038,5
915943,626,55785,5
915944,626,204024,5
915945,626,496862,4
915963,1451,1389675,5
916055,809,380343,5
916316,736,1324394,5
916331,76,855206,5
916454,310,1541360,5
916658,575,550585,4
916726,632,247392,5
916799,1005,1507537,5
916833,1005,297076,5
917012,1209,1122315,5
917127,1209,1417415,5
917135,1505,226863,5
917685,1149,1254516,5
917775,992,885673,5
917784,1209,1544774,5
917904,104,1545535,4
917938,250,1407882,4
918227,1243,258867,5
918295,1902,50969,4
918535,481,1231275,5
918607,54,523976,5
918754,992,1505073,5
918765,71,1546662,5
919060,1209,954129,5
919529,1209,217796,5
919921,261,1448689,5
919988,1982,678366,5
920213,76,656009,5
920807,540,682466,5
920880,393,586474,5
920940,744,352538,4
921091,615,1551194,1
921183,809,1551485,5
921243,153,994748,0
921504,548,713116,4
921521,203,1551553,4
921627,548,1440799,5
922279,481,684856,5
922481,571,814629,5
922647,180,1395332,4
922682,558,1539130,5
922696,719,1178470,4
922725,76,1389317,5
922892,2032,209613,5
922898,1536,388907,4
923098,246,741522,4
923123,1162,1127368,0
923401,749,518581,5
923452,1209,429544,5
923980,749,440324,5
924206,556,892498,2
924237,1209,134145,5
924290,1595,760579,3
924407,661,353465,0
924411,262,1448548,0
924961,1005,518581,5
925000,1078,631750,5
925049,319,654995,5
925436,1505,324790,5
925456,1982,435770,5
925528,102,286566,3
925605,1005,909116,5
926059,607,1562167,5
926070,1209,1562261,5
926120,76,242484,4
926314,744,443217,5
926413,76,565596,5
926648,1209,622365,5
926929,56,91496,5
927480,1873,373083,5
927503,506,614389,5
927608,632,1349626,4
927614,642,297913,3
927696,153,888256,0
927748,484,20327,5
927928,56,1565846,5
928053,810,501778,5
928211,200,45512,5
928215,1716,921940,4
928273,129,1398976,5
928384,219,200339,5
928600,1505,330505,5
928642,1780,171790,5
928879,468,1557862,5
928910,1356,378797,5
929190,1438,632249,5
929320,56,1568464,5
929370,642,180406,4
929400,1356,438906,5
929522,76,1519163,5
929747,619,262312,5
929966,397,725505,3
930130,1982,283834,4
930696,356,501778,5
930841,1032,149075,4
931531,773,207907,5
931584,1978,843289,4
931847,342,1496727,5
931857,809,1016399,5
931871,1209,1198374,5
931970,334,485109,4
931971,334,573325,4
932298,1005,847456,5
932597,304,1545538,2
932657,1209,260323,5
932709,1438,1424419,5
932754,1551,43152,5
932943,180,59351,5
933146,54,396037,5
933147,1387,1569184,5
933390,414,1528849,5
933596,1209,467492,5
933645,116,614471,5
933891,916,1049724,4
933998,589,1576253,5
934040,1633,1555887,0
934481,56,1374986,0
934496,635,1578011,5
934714,116,291188,5
935008,469,391787,5
935037,952,1209482,5
935264,376,913263,5
935280,1209,571739,5
935669,155,57042,4
935679,1527,1505221,5
935689,103,57042,3
935906,1005,373495,5
936301,1780,1368533,5
936379,916,560364,5
936747,1005,1405735,5
937083,1106,294854,5
937100,1387,1516860,5
937561,324,1527367,3
937693,1078,1076177,5
937819,520,1579198,4
937933,822,107651,4
937934,822,20855,5
937935,822,223854,5
937936,822,1228840,0
937937,822,169430,5
937938,822,332843,5
938051,1591,33159,4
938060,220,47858,5
938061,220,63888,5
938062,220,29956,5
938063,220,48065,5
938064,220,100811,5
938065,220,103879,4
938066,220,93064,4
938067,220,129833,5
938068,220,718609,5
938069,220,386849,5
938070,220,446811,5
938071,220,150317,5
938072,220,107583,3
938096,619,213139,5
938102,707,465080,5
938110,220,21297,5
938292,810,430514,2
938880,1600,377712,5
938939,171,323545,4
939057,744,157248,5
939308,345,162826,5
939373,647,1054210,5
939569,749,176398,5
939699,932,749523,3
939814,1209,1436559,5
939958,376,1328191,5
940277,1600,1140490,5
940309,809,1107209,5
940914,744,37107,5
940950,324,468365,5
941250,1209,1588982,5
941785,481,183968,5
942141,932,707337,5
942148,794,49918,5
942448,1042,1250814,5
942476,272,186979,5
942881,116,1591129,4
942965,749,1579668,5
943698,1209,1592362,5
944244,749,666681,5
944526,468,101489,0
944562,544,378294,1
944584,56,491095,5
945344,414,993648,5
945403,153,465080,5
945740,1209,324621,5
945894,1600,232886,5
946365,1387,1404208,5
946373,632,1455492,5
946422,1780,1423922,1
946423,605,1595374,5
946587,220,399932,5
946749,744,1554562,5
947177,319,1131136,5
947329,1605,1318536,5
947339,1356,59199,4
947362,528,1450361,5
947384,529,1450361,5
947870,1209,801264,5
948998,602,1596631,5
949177,1660,1582773,4
949305,1460,138047,5
949729,362,1599269,5
949892,173,961707,5
949950,1171,28177,3
949953,54,1256030,5
950143,1267,505381,5
950413,568,1525370,5
950574,1882,809877,5
951169,749,1375896,5
951473,1505,461834,4
951528,1317,844554,5
951805,1149,46104,5
951822,76,1585485,5
952038,153,58786,5
952068,56,363420,5
952189,947,349642,5
952257,1078,138047,5
952686,76,1210564,5
953213,54,888712,0
953469,1209,60989,5
953571,607,205555,5
954007,271,296050,5
954140,334,889287,5
954280,744,405126,5
954316,1005,540346,5
954500,129,287080,5
954800,1078,92157,4
954949,1209,21421,5
954980,2072,670469,4
955153,1078,745944,5
955535,2072,298981,5
955749,2072,264017,5
956645,962,906665,5
956919,252,58104,5
956958,76,1602439,5
957168,519,1610030,4
957264,220,1329065,5
957392,301,1327454,5
957407,356,495452,5
957827,1005,1581225,5
958056,749,345731,5
958476,1209,126440,5
958537,1133,5060,4
958838,1209,509259,5
958898,1209,1456840,5
958938,143,1037241,5
960435,671,154588,3
960589,1387,179003,5
960641,1460,227978,5
960779,1541,565650,4
960865,173,493002,5
961833,820,440590,5
961887,266,133174,5
962545,570,4740,4
962558,1693,233495,4
963209,56,1198738,5
963285,589,985584,4
963353,397,1374813,5
963389,607,1054210,2
963605,667,809940,4
963678,519,628753,5
963895,142,350750,5
964140,142,797995,5
964379,40,851190,5
964380,44,851190,5
964382,49,851190,5
964387,55,851190,5
964389,56,851190,5
964394,59,851190,5
964405,66,983723,5
964411,71,983723,5
964415,72,868637,5
964437,76,804978,5
964446,80,985729,5
964449,81,985729,5
964485,89,851190,5
964487,92,851190,5
964489,93,983811,5
964492,94,983811,5
964498,109,983811,5
964503,114,983811,5
964543,102,66411,4
964574,607,718022,5
964979,271,1500265,5
965156,116,983811,5
965161,120,985729,5
965165,122,985823,5
965166,123,839452,5
965167,124,804851,5
965263,126,851190,5
965266,128,983863,5
965268,129,983863,5
965273,445,119481,5
965456,1387,295552,5
966427,133,983863,5
966432,136,983863,5
966437,143,983863,5
966484,2072,51224,5
966632,153,804851,5
966634,159,744939,5
966636,162,744939,5
966712,456,1537266,5
966911,229,875503,5
966921,219,991523,5
967991,744,627761,5
968298,1557,1423503,5
968571,1387,952496,5
968671,1780,611005,5
968931,604,255433,5
968987,302,1500418,5
968991,165,744939,5
968995,167,744939,5
969002,172,738763,5
969005,173,738763,5
969010,177,837152,5
969012,179,837152,5
969216,1209,198154,4
969267,139,675434,5
969316,825,173579,5
969361,180,744939,5
969380,192,144490,5
969909,56,903305,5
970088,1600,1613534,5
970418,200,198154,4
970706,192,427184,5
970746,1209,37502,5
971103,749,640474,5
971238,436,1628380,5
971269,1438,1455898,5
971731,607,319943,5
971737,1438,114606,5
972014,548,227496,5
972895,1629,1623783,2
973024,343,1101453,5
973095,661,1291906,5
973342,820,1601422,3
973415,952,1631428,0
973497,378,520830,5
973593,180,261720,4
973773,183,983723,5
973775,185,983723,5
973780,186,868637,5
973788,187,804978,5
973790,189,804978,5
973791,191,804978,5
973794,192,843372,5
973795,193,843372,5
973797,194,843372,5
973798,195,868654,5
973800,197,868654,5
973802,198,985823,5
973803,199,985823,5
973806,200,985823,4
973807,201,985729,5
973812,203,839452,5
973814,204,839452,5
973826,206,983863,5
973827,207,738763,5
973829,208,738763,5
973832,210,837152,5
973833,211,837152,5
973834,212,754827,5
973838,215,754827,5
973846,216,754827,5
973864,219,754827,5
973875,224,837152,5
973880,226,744898,5
973884,227,744898,5
974305,229,724593,5
974308,230,724593,5
974310,231,733833,5
974311,232,730763,5
974486,1460,428880,5
974596,234,730763,5
974598,236,730763,5
974651,240,730763,5
974744,916,793533,5
974846,1086,1457659,3
974885,238,744898,5
974915,1086,1632249,0
974936,242,983811,5
974951,245,723491,5
974975,543,60989,5
975084,246,709542,5
975088,249,709542,5
975165,220,595778,4
975599,445,224088,4
975823,744,316717,5
975889,2032,1339655,2
975972,219,37584,5
976413,543,1329782,5
976444,253,674484,5
976447,931,674484,5
976481,810,543968,0
976590,261,626447,5
976593,266,626447,3
976610,1526,626447,5
976620,267,626447,5
976700,102,158086,5
977131,647,911737,5
977328,1133,5307,5
977330,931,5307,5
977488,1387,1636423,3
977562,1438,8629,5
977780,1600,298447,5
977789,1209,118163,5
978145,930,357389,5
978227,638,1542048,5
978413,998,1387905,3
978489,2072,469903,5
979002,822,867405,5
979061,1559,4470,5
979279,76,669281,5
979418,947,502472,4
979516,56,1582616,5
979549,220,562505,5
979648,1780,1600909,0
979650,2072,1427957,5
979884,1209,1617999,5
979995,271,744898,5
980022,116,383159,4
980044,754,1590600,0
980085,673,1464962,5
980157,1005,226895,5
980187,632,518581,4
980581,1170,600146,5
980691,272,709542,5
980739,1209,307214,5
980812,1005,507469,3
981093,615,1052065,5
981440,1982,1241836,4
981494,71,1070986,5
981700,932,1474327,5
981740,543,1244997,5
981776,240,1392349,5
982175,524,1611167,4
982257,76,131021,4
982303,1356,40328,4
982495,773,146783,5
982616,274,851191,5
982624,276,851191,5
982793,932,114243,5
983533,498,828068,4
983612,432,679706,5
983637,1209,381538,5
983659,278,985823,5
983661,281,985823,5
983669,930,675265,4
983670,283,674484,5
983673,288,675287,5
983922,142,1573569,5
984177,220,1311080,5
984197,432,1609989,5
984305,66,133174,5
984548,930,389683,4
984554,604,541539,4
984750,432,1305932,5
984832,1982,494415,5
985149,2032,1647634,5
985219,376,1435140,5
985244,289,626447,5
985318,295,675287,5
985561,296,675287,5
985562,297,675287,5
985563,298,675287,5
985574,300,636338,5
985888,1209,412534,5
985913,66,124416,5
985915,2072,437991,5
986007,548,9178,5
986168,301,593431,5
986202,66,383346,5
986519,302,868637,5
986669,303,597538,5
986858,310,593424,5
986868,1209,269521,5
986872,314,664225,5
986879,1581,1243616,5
986899,319,664225,5
986900,322,664225,5
986904,66,744425,5
987025,116,180898,5
987312,1005,248264,4
987340,220,1601422,5
987398,1106,545339,4
987412,49,1284154,5
987707,749,761650,4
987710,343,1113965,5
987750,220,1486414,5
987909,1600,8629,4
988275,445,1119069,5
988320,749,1317616,5
988589,607,1410309,5
988628,456,1242043,0
988793,122,1294602,5
988841,310,354878,5
988844,187,1381091,5
989140,736,540346,0
989573,327,1334070,5
989925,1600,477308,2
989998,432,230014,5
990106,1438,56251,5
990395,339,542159,5
990443,220,441981,3
990529,671,303234,5
990732,220,311003,0
990851,1209,937635,0
990870,1209,598657,0
991113,749,1640071,5
991142,632,925851,5
991280,220,88243,5
991595,1835,371096,5
991815,1005,809828,5
992990,1522,1325202,5
993014,220,1132414,5
994008,346,1175874,5
994226,468,609576,4
994337,519,1619291,3
994353,688,574031,5
995049,916,173579,5
995177,116,596007,5
995309,142,946081,5
995642,1078,1247325,5
995703,1078,352078,0
995947,376,278218,4
996035,1356,1661618,5
996265,62,222970,5
996306,1209,1365546,5
997073,278,862099,0
997256,607,103876,5
997499,916,579826,3
997746,220,50778,5
998213,1133,136997,5
998328,558,27643,5
998329,558,27395,5
998330,558,740121,5
998331,558,335269,5
998332,558,116429,4
998333,558,54885,5
998334,558,53495,5
998335,558,689405,0
998336,558,403193,5
998337,558,784229,5
998338,558,53932,5
998339,558,12481,5
998340,558,137031,4
998383,536,173579,5
998515,116,180406,4
998625,749,1156663,5
998724,1078,1169547,5
999052,749,738916,5
999242,142,1625628,5
999353,276,89831,5
999366,1209,1057954,5
